# AR,core_r,cool_r,PD,power,enrich,keff,ave_E,mass,q_dens,dU,dK,mass_235,m_dens,fuel_frac
   1.00000,  18.88672,   0.84497,   1.51968, 171.23047,   0.68569,   0.83638,   0.89877, 109.83690,   8.09024,   0.00000,  -0.00685,  74.36726,   5.18954,   0.36265
   1.00000,  48.53516,   0.78687,   1.37124, 106.66016,   0.79712,   1.40088,   0.80965,1584.77661,   0.29695,   0.00000,  -0.00007,1251.31967,   4.41213,   0.30833
   1.00000,  27.36328,   0.97437,   1.16958, 124.70703,   0.80396,   0.81159,   0.91806, 183.91777,   1.93748,   0.00000,  -0.00259, 146.50058,   2.85739,   0.19968
   1.00000,  23.02734,   0.97046,   1.46206, 166.89453,   0.57974,   0.86606,   0.83381, 188.73315,   4.35072,   0.00000,  -0.00452, 107.86164,   4.92002,   0.34382
   1.00000,  18.80859,   0.54272,   1.30825, 194.66797,   0.83062,   0.74100,   0.96295,  83.28627,   9.31271,   0.00000,  -0.00671,  68.61006,   3.98433,   0.27843
   1.00000,  48.78906,   0.64795,   1.17471, 110.11719,   0.77354,   1.11737,   0.81673,1054.11471,   0.30181,   0.00000,  -0.00151, 807.05753,   2.88915,   0.20190
   1.00000,  39.35547,   0.67896,   1.15396, 115.44922,   0.45942,   0.73270,   0.76368, 514.17378,   0.60287,   0.00000,   0.00026, 232.79650,   2.68500,   0.18763
   1.00000,  29.98047,   0.99048,   1.27163, 139.23828,   0.29536,   0.61707,   0.72306, 316.65716,   1.64473,   0.00000,  -0.00177,  92.38636,   3.74045,   0.26139
   1.00000,  14.55078,   0.67358,   1.22769, 180.13672,   0.73286,   0.47199,   1.02847,  32.63711,  18.61202,   0.00000,  -0.01331,  23.64514,   3.37212,   0.23565
   1.00000,  25.09766,   0.62524,   1.17593, 125.64453,   0.62622,   0.64186,   0.88570, 143.97863,   2.52985,   0.00000,  -0.00459,  88.93169,   2.89900,   0.20259
   1.00000,  18.06641,   0.57251,   1.44692, 170.17578,   0.58521,   0.69214,   0.88942,  89.40895,   9.18612,   0.00000,  -0.00810,  51.58240,   4.82631,   0.33727
   1.00000,  31.50391,   0.62866,   1.20376,  84.27734,   0.48198,   0.71761,   0.79329, 310.32869,   0.85796,   0.00000,   0.00036, 147.39266,   3.15921,   0.22077
   1.00000,  46.97266,   0.76440,   1.26577, 176.97266,   0.54009,   1.08437,   0.73501,1200.31162,   0.54353,   0.00000,   0.00021, 638.88431,   3.68645,   0.25761
   1.00000,  42.08984,   0.66187,   1.23208,  96.69922,   0.87710,   1.19993,   0.85702, 798.41448,   0.41280,   0.00000,  -0.00336, 695.86886,   3.40837,   0.23818
   1.00000,  42.05078,   0.77612,   1.35317,  97.63672,   0.46694,   1.04079,   0.71019,1004.34979,   0.41797,   0.00000,   0.00056, 462.15671,   4.29945,   0.30045
   1.00000,  11.34766,   0.98560,   1.58169, 197.48047,   0.79507,   0.57752,   1.05382,  25.03665,  43.01851,   0.00000,  -0.01821,  19.71638,   5.45390,   0.38113
   1.00000,  27.91016,   0.94019,   1.50405, 146.03516,   0.50181,   0.94318,   0.76818, 349.78736,   2.13806,   0.00000,  -0.00235, 172.96642,   5.12115,   0.35787
   1.00000,  23.10547,   0.69458,   1.32583, 141.69922,   0.74380,   0.86533,   0.89838, 159.52925,   3.65656,   0.00000,  -0.00039, 117.33793,   4.11667,   0.28768
   1.00000,  13.30078,   0.62671,   1.11831, 131.38672,   0.62349,   0.25835,   1.07705,  16.98767,  17.77339,   0.00000,  -0.01519,  10.44666,   2.29801,   0.16059
   1.00000,  48.73047,   0.70679,   1.46938, 178.02734,   0.72261,   1.41151,   0.77771,1798.73125,   0.48971,   0.00000,   0.00005,1284.57762,   4.94783,   0.34576
   1.00000,  19.62891,   0.89673,   1.13052, 191.73828,   0.77661,   0.52344,   0.99086,  58.24254,   8.06994,   0.00000,  -0.00911,  44.77341,   2.45133,   0.17130
   1.00000,  45.56641,   0.80786,   1.16567, 159.51172,   0.68296,   1.02273,   0.80538, 835.60199,   0.53667,   0.00000,  -0.00200, 563.47510,   2.81135,   0.19646
   1.00000,  31.34766,   0.91284,   1.19546, 134.43359,   0.66040,   0.85495,   0.85040, 300.04188,   1.38913,   0.00000,  -0.00057, 195.55599,   3.10039,   0.21666
   1.00000,  14.51172,   0.66577,   1.15640, 136.30859,   0.37534,   0.25391,   0.98990,  26.00679,  14.19766,   0.00000,  -0.01342,   9.62752,   2.70882,   0.18930
   1.00000,  22.48047,   0.62427,   1.25552, 192.32422,   0.21812,   0.38270,   0.77182, 128.38600,   5.38850,   0.00000,  -0.00682,  27.72259,   3.59709,   0.25137
   1.00000,  21.42578,   0.93140,   1.59536,  97.51953,   0.65630,   0.94094,   0.85791, 170.14289,   3.15596,   0.00000,  -0.00002, 110.19584,   5.50623,   0.38478
   1.00000,  46.03516,   0.95825,   1.17935,  85.91797,   0.54897,   0.96657,   0.76152, 904.55193,   0.28033,   0.00000,  -0.00078, 489.40109,   2.95131,   0.20624
   1.00000,  14.82422,   0.76978,   1.11733,  96.58203,   0.55513,   0.29288,   1.03435,  23.52392,   9.43693,   0.00000,  -0.00937,  12.87075,   2.29850,   0.16062
   1.00000,  36.69922,   0.88550,   1.27749, 189.16016,   0.84087,   1.17918,   0.86252, 587.15939,   1.21817,   0.00000,  -0.00230, 489.86022,   3.78125,   0.26424
   1.00000,  14.51172,   0.81128,   1.15640,  98.22266,   0.29946,   0.23346,   0.97385,  26.10056,  10.23070,   0.00000,  -0.00906,   7.71993,   2.71859,   0.18998
   1.00000,  11.26953,   0.84448,   1.54995, 171.11328,   0.53872,   0.44236,   1.00318,  23.92499,  38.05541,   0.00000,  -0.01957,  12.70206,   5.32089,   0.37183
   1.00000,  41.07422,   0.73169,   1.26528,  95.29297,   0.38491,   0.85243,   0.69862, 801.32787,   0.43773,   0.00000,  -0.00188, 304.16873,   3.68089,   0.25722
   1.00000,  39.19922,   0.53687,   1.12368,  86.62109,   0.39175,   0.57658,   0.75750, 444.24843,   0.45776,   0.00000,  -0.00098, 171.60968,   2.34771,   0.16406
   1.00000,  17.53906,   0.78271,   1.31533, 119.96094,   0.72432,   0.67440,   0.95675,  68.64011,   7.07736,   0.00000,  -0.00416,  49.13806,   4.04957,   0.28299
   1.00000,  30.68359,   0.58667,   1.44106, 144.04297,   0.72466,   1.12215,   0.83012, 435.31868,   1.58717,   0.00000,  -0.00474, 311.78489,   4.79666,   0.33520
   1.00000,  39.47266,   0.98315,   1.42202, 162.55859,   0.32134,   0.88513,   0.65367, 910.22957,   0.84134,   0.00000,   0.00089, 288.75591,   4.71099,   0.32921
   1.00000,  43.02734,   0.72046,   1.55630, 123.88672,   0.27007,   0.89309,   0.60512,1337.21541,   0.49504,   0.00000,  -0.00072, 356.96279,   5.34340,   0.37340
   1.00000,  37.59766,   0.96899,   1.58218, 156.23047,   0.84497,   1.41126,   0.84120, 910.89318,   0.93569,   0.00000,  -0.00407, 763.77891,   5.45551,   0.38124
   1.00000,  39.78516,   0.55884,   1.44497, 124.70703,   0.69731,   1.26100,   0.78736, 952.63049,   0.63034,   0.00000,   0.00112, 656.09933,   4.81517,   0.33649
   1.00000,  33.92578,   0.72144,   1.37661, 170.76172,   0.41226,   0.88147,   0.71815, 544.86299,   1.39204,   0.00000,  -0.00234, 221.44451,   4.44169,   0.31039
   1.00000,  16.23047,   0.92554,   1.27944, 170.52734,   0.76636,   0.61584,   0.99295,  51.00606,  12.69553,   0.00000,  -0.00940,  38.68029,   3.79733,   0.26536
   1.00000,  14.04297,   0.95386,   1.14272, 141.81641,   0.84360,   0.40404,   1.08539,  22.48206,  16.30045,   0.00000,  -0.01260,  18.81948,   2.58410,   0.18058
   1.00000,  17.79297,   0.51782,   1.22866, 179.55078,   0.68364,   0.54397,   0.96101,  59.56736,  10.14594,   0.00000,  -0.00862,  40.20890,   3.36599,   0.23522
   1.00000,  12.63672,   0.85962,   1.48794, 174.98047,   0.40132,   0.40526,   0.93999,  31.97332,  27.60175,   0.00000,  -0.01544,  12.65132,   5.04353,   0.35245
   1.00000,  42.63672,   0.98462,   1.41030,  84.39453,   0.60435,   1.22464,   0.75504,1131.39242,   0.34659,   0.00000,  -0.00143, 674.22366,   4.64635,   0.32469
   1.00000,  29.19922,   0.66675,   1.24868, 116.62109,   0.56675,   0.80542,   0.81985, 277.29143,   1.49112,   0.00000,  -0.00356, 154.90460,   3.54546,   0.24776
   1.00000,  16.38672,   0.50122,   1.53481, 133.73047,   0.64194,   0.70713,   0.91768,  72.42895,   9.67396,   0.00000,  -0.00788,  45.87184,   5.23946,   0.36614
   1.00000,  22.05078,   0.52612,   1.44644,  88.14453,   0.60161,   0.82657,   0.84882, 162.36439,   2.61682,   0.00000,  -0.00283,  96.31491,   4.82024,   0.33684
   1.00000,  34.78516,   0.87134,   1.13247, 139.70703,   0.60981,   0.75226,   0.83858, 326.76970,   1.05654,   0.00000,  -0.00151, 196.50271,   2.47121,   0.17269
   1.00000,  11.85547,   0.52271,   1.49771, 152.94922,   0.50317,   0.42369,   0.98588,  26.55852,  29.21737,   0.00000,  -0.01728,  13.16853,   5.07338,   0.35453
   1.00000,  49.27734,   0.83862,   1.29067, 163.14453,   0.72944,   1.29474,   0.79211,1457.44594,   0.43399,   0.00000,  -0.00031,1050.87442,   3.87704,   0.27093
   1.00000,  17.20703,   0.94507,   1.54604, 169.35547,   0.20513,   0.40020,   0.77048,  84.93945,  10.58112,   0.00000,  -0.00749,  17.25640,   5.30691,   0.37085
   1.00000,  27.48047,   0.78491,   1.23501, 196.77734,   0.52573,   0.73349,   0.82481, 224.30343,   3.01823,   0.00000,  -0.00514, 116.20790,   3.44044,   0.24042
   1.00000,  25.17578,   0.82202,   1.53237, 101.26953,   0.45942,   0.85380,   0.76862, 262.92633,   2.02013,   0.00000,  -0.00158, 119.04211,   5.24488,   0.36652
   1.00000,  27.05078,   0.71362,   1.25894, 193.14453,   0.33911,   0.59090,   0.76367, 225.75202,   3.10594,   0.00000,  -0.00382,  75.55013,   3.63030,   0.25369
   1.00000,  17.94922,   0.53638,   1.10122, 192.20703,   0.22085,   0.16852,   0.92669,  37.97979,  10.57993,   0.00000,  -0.01301,   8.30294,   2.09058,   0.14609
   1.00000,  13.10547,   0.81958,   1.29507, 171.69922,   0.36030,   0.31503,   0.96328,  27.63650,  24.28067,   0.00000,  -0.01557,   9.82313,   3.90819,   0.27311
   1.00000,  14.82422,   0.99780,   1.12905, 182.24609,   0.35894,   0.23927,   0.99340,  24.96840,  17.80708,   0.00000,  -0.01729,   8.84148,   2.43964,   0.17048
   1.00000,  45.99609,   0.94995,   1.35122, 174.98047,   0.74858,   1.33106,   0.80157,1312.52176,   0.57237,   0.00000,  -0.00060, 971.73230,   4.29333,   0.30002
   1.00000,  30.44922,   0.63013,   1.56265, 119.66797,   0.35210,   0.84751,   0.69051, 475.89261,   1.34927,   0.00000,  -0.00265, 165.32438,   5.36575,   0.37497
   1.00000,  40.72266,   0.99878,   1.59390, 173.22266,   0.56196,   1.25187,   0.73143,1167.28221,   0.81648,   0.00000,   0.00108, 646.54926,   5.50196,   0.38448
   1.00000,  24.12109,   0.72339,   1.23403, 165.60547,   0.89077,   0.86076,   0.94337, 151.17651,   3.75607,   0.00000,  -0.00189, 133.89589,   3.42881,   0.23961
   1.00000,  43.45703,   0.71069,   1.42153, 170.17578,   0.31450,   0.91045,   0.63629,1211.52421,   0.66004,   0.00000,  -0.00044, 376.21041,   4.69896,   0.32837
   1.00000,  28.80859,   0.73511,   1.43325, 104.66797,   0.65562,   1.04111,   0.82043, 357.79221,   1.39347,   0.00000,  -0.00117, 231.48702,   4.76338,   0.33287
   1.00000,  41.19141,   0.85132,   1.16860, 156.46484,   0.87026,   1.08403,   0.87128, 624.12644,   0.71260,   0.00000,  -0.00417, 539.56187,   2.84251,   0.19864
   1.00000,  32.94922,   0.61499,   1.35806, 180.37109,   0.63237,   1.03785,   0.79966, 485.63338,   1.60502,   0.00000,  -0.00308, 302.93683,   4.32139,   0.30198
   1.00000,  43.37891,   0.81860,   1.50601, 135.48828,   0.75474,   1.39622,   0.79884,1314.71286,   0.52834,   0.00000,  -0.00014, 981.54262,   5.12679,   0.35827
   1.00000,  44.19922,   0.72437,   1.43618, 191.62109,   0.88462,   1.44331,   0.84284,1296.23545,   0.70640,   0.00000,  -0.00145,1139.82055,   4.77848,   0.33393
   1.00000,  44.00391,   0.72339,   1.13882,  86.50391,   0.47720,   0.77773,   0.75711, 677.36053,   0.32316,   0.00000,   0.00210, 318.52960,   2.53044,   0.17683
   1.00000,  33.73047,   0.53735,   1.33364, 136.07422,   0.58999,   0.99065,   0.78437, 501.22841,   1.12865,   0.00000,  -0.00048, 291.54845,   4.15737,   0.29052
   1.00000,  14.16016,   0.97290,   1.32046, 145.33203,   0.82241,   0.59855,   1.03283,  36.49701,  16.29322,   0.00000,  -0.00826,  29.75919,   4.09169,   0.28593
   1.00000,  25.09766,   0.95972,   1.27358, 148.84766,   0.59478,   0.78300,   0.85371, 186.45758,   2.99704,   0.00000,  -0.00430, 109.34265,   3.75431,   0.26236
   1.00000,  22.40234,   0.84644,   1.25161,  80.76172,   0.35005,   0.51506,   0.81455, 126.40900,   2.28652,   0.00000,  -0.00339,  43.66016,   3.57889,   0.25010
   1.00000,  47.12891,   0.66870,   1.36538, 129.62891,   0.81626,   1.38418,   0.81695,1437.24983,   0.39418,   0.00000,  -0.00255,1162.88361,   4.37039,   0.30541
   1.00000,  37.79297,   0.98755,   1.32974,  86.38672,   0.86890,   1.27286,   0.86321, 704.55398,   0.50941,   0.00000,  -0.00089, 608.10436,   4.15462,   0.29033
   1.00000,  24.31641,   0.64136,   1.48892,  96.81641,   0.23110,   0.55375,   0.69786, 227.63486,   2.14339,   0.00000,  -0.00306,  52.05681,   5.03954,   0.35217
   1.00000,  42.44141,   0.72095,   1.21304, 195.13672,   0.88052,   1.18157,   0.86036, 780.22617,   0.81249,   0.00000,  -0.00424, 682.77191,   3.24864,   0.22702
   1.00000,  34.47266,   0.79565,   1.23452, 117.55859,   0.58384,   0.90732,   0.80109, 442.32443,   0.91344,   0.00000,  -0.00239, 254.58782,   3.43690,   0.24017
   1.00000,  13.57422,   0.98706,   1.36343, 127.28516,   0.34868,   0.36408,   0.92909,  34.34513,  16.19882,   0.00000,  -0.00950,  11.81626,   4.37090,   0.30544
   1.00000,  41.26953,   0.77710,   1.17495,  81.11328,   0.45874,   0.80748,   0.74911, 640.48623,   0.36733,   0.00000,  -0.00115, 289.55721,   2.90049,   0.20269
   1.00000,  30.25391,   0.55151,   1.40688,  90.25391,   0.49907,   0.91243,   0.76224, 400.84131,   1.03746,   0.00000,  -0.00080, 197.12968,   4.60763,   0.32199
   1.00000,  43.53516,   0.97925,   1.18618, 181.66016,   0.53462,   0.93818,   0.76364, 782.01327,   0.70079,   0.00000,  -0.00018, 412.01271,   3.01678,   0.21082
   1.00000,  16.85547,   0.80835,   1.52407, 116.15234,   0.84292,   0.84886,   0.96585,  78.35018,   7.72068,   0.00000,  -0.00349,  65.53139,   5.20796,   0.36394
   1.00000,  17.28516,   0.97388,   1.53140, 147.20703,   0.56606,   0.70926,   0.88500,  85.09017,   9.07316,   0.00000,  -0.00858,  47.47618,   5.24456,   0.36650
   1.00000,  11.34766,   0.66284,   1.44546, 182.59766,   0.31040,   0.28423,   0.96588,  22.14614,  39.77648,   0.00000,  -0.02128,   6.78792,   4.82424,   0.33712
   1.00000,  46.03516,   0.57300,   1.21499, 144.16016,   0.26050,   0.67018,   0.64654, 997.32017,   0.47036,   0.00000,  -0.00170, 256.86297,   3.25399,   0.22739
   1.00000,  48.80859,   0.66772,   1.18325, 164.66797,   0.30562,   0.72400,   0.66552,1085.88991,   0.45079,   0.00000,  -0.00132, 327.74108,   2.97267,   0.20773
   1.00000,  40.05859,   0.74585,   1.26870, 133.61328,   0.49497,   0.95851,   0.74073, 748.83412,   0.66163,   0.00000,   0.00033, 365.24382,   3.70808,   0.25912
   1.00000,  34.19922,   0.85425,   1.43374,  91.66016,   0.70962,   1.19178,   0.81437, 599.45835,   0.72943,   0.00000,  -0.00110, 420.27333,   4.77046,   0.33337
   1.00000,  20.13672,   0.63159,   1.41421, 175.09766,   0.79165,   0.86946,   0.92512, 119.39190,   6.82597,   0.00000,  -0.00507,  93.60576,   4.65435,   0.32525
   1.00000,  29.47266,   0.97681,   1.10562, 154.35547,   0.24341,   0.36494,   0.78973, 174.97297,   1.91917,   0.00000,  -0.00460,  42.12926,   2.17552,   0.15203
   1.00000,  29.82422,   0.81030,   1.56655, 107.24609,   0.44644,   0.95135,   0.73059, 449.10118,   1.28684,   0.00000,  -0.00210, 197.60315,   5.38874,   0.37657
   1.00000,  48.30078,   0.68921,   1.18081, 176.38672,   0.88599,   1.19716,   0.85004,1044.70222,   0.49826,   0.00000,  -0.00185, 920.11916,   2.95107,   0.20622
   1.00000,  42.24609,   0.90308,   1.11685,  88.73047,   0.24546,   0.50532,   0.70506, 544.92858,   0.37460,   0.00000,   0.00027, 132.30252,   2.30054,   0.16076
   1.00000,  29.31641,   0.79224,   1.14272, 196.42578,   0.34458,   0.49313,   0.79567, 203.91811,   2.48151,   0.00000,  -0.00509,  69.33703,   2.57616,   0.18003
   1.00000,  27.79297,   0.86255,   1.45474, 176.38672,   0.34390,   0.75016,   0.71744, 329.14110,   2.61524,   0.00000,  -0.00299, 111.69635,   4.88008,   0.34103
   1.00000,  28.84766,   0.64185,   1.28530, 174.39453,   0.77935,   0.98068,   0.87459, 288.62049,   2.31234,   0.00000,  -0.00119, 222.67699,   3.82689,   0.26743
   1.00000,  34.47266,   0.79565,   1.48696, 184.47266,   0.58384,   1.12623,   0.76578, 648.23113,   1.43337,   0.00000,  -0.00408, 373.10115,   5.03681,   0.35198
   1.00000,  22.28516,   0.93237,   1.13687,  80.41016,   0.76362,   0.60572,   0.95844,  87.66294,   2.31267,   0.00000,  -0.00475,  66.23560,   2.52127,   0.17619
   1.00000,  28.45703,   0.77319,   1.35903, 155.17578,   0.22700,   0.56041,   0.68537, 313.92709,   2.14341,   0.00000,  -0.00124,  70.52612,   4.33621,   0.30302
   1.00000,  46.38672,   0.61597,   1.11733, 171.34766,   0.28853,   0.55035,   0.69964, 716.78290,   0.54645,   0.00000,  -0.00145, 204.32307,   2.28590,   0.15974
   1.00000,  49.94141,   0.68042,   1.15298, 136.19141,   0.28579,   0.66085,   0.66709,1046.81383,   0.34803,   0.00000,   0.00018, 295.58664,   2.67508,   0.18694
   1.00000,  25.03906,   0.81396,   1.34658, 172.46094,   0.41807,   0.70408,   0.78377, 210.04429,   3.49693,   0.00000,  -0.00358,  86.56488,   4.25899,   0.29762
   1.00000,  30.13672,   0.98560,   1.58169, 197.48047,   0.21060,   0.65028,   0.63237, 468.97026,   2.29661,   0.00000,  -0.00297,  97.79885,   5.45390,   0.38113
   1.00000,  45.03906,   0.53857,   1.44033, 128.86719,   0.40166,   1.04626,   0.66416,1374.63005,   0.44898,   0.00000,   0.00049, 544.37737,   4.78926,   0.33468
   1.00000,  31.93359,   0.72241,   1.46401, 176.73828,   0.30903,   0.77780,   0.67673, 503.51851,   1.72758,   0.00000,  -0.00310, 153.65482,   4.92178,   0.34394
   1.00000,  22.24609,   0.65308,   1.30386, 148.73047,   0.59546,   0.72647,   0.87040, 137.03912,   4.30020,   0.00000,  -0.00120,  80.45512,   3.96217,   0.27688
   1.00000,  21.03516,   0.89575,   1.39077, 150.95703,   0.28169,   0.51301,   0.76959, 132.53057,   5.16257,   0.00000,  -0.00651,  36.88933,   4.53241,   0.31673
   1.00000,  27.05078,   0.64233,   1.25894, 193.14453,   0.55444,   0.76188,   0.82815, 225.45608,   3.10594,   0.00000,  -0.00241, 123.20096,   3.62554,   0.25336
   1.00000,  45.05859,   0.75073,   1.26138, 178.61328,   0.50249,   1.02147,   0.72781,1049.44951,   0.62149,   0.00000,   0.00119, 519.64586,   3.65156,   0.25518
   1.00000,  37.55859,   0.84448,   1.10513, 171.11328,   0.63374,   0.72973,   0.84189, 360.10473,   1.02803,   0.00000,  -0.00441, 225.12389,   2.16347,   0.15119
   1.00000,  33.37891,   0.68433,   1.53726, 149.90234,   0.40063,   0.94572,   0.69714, 614.66881,   1.28305,   0.00000,  -0.00198, 242.79815,   5.26108,   0.36765
   1.00000,  37.67578,   0.66577,   1.36099, 123.76953,   0.59067,   1.09235,   0.76692, 729.66629,   0.73668,   0.00000,  -0.00208, 424.91570,   4.34298,   0.30349
   1.00000,  34.66797,   0.58569,   1.34048, 181.19141,   0.45464,   0.89721,   0.73451, 550.63809,   1.38421,   0.00000,  -0.00077, 246.71784,   4.20660,   0.29396
   1.00000,  25.83984,   0.60034,   1.24771, 195.95703,   0.68022,   0.79815,   0.87319, 191.46770,   3.61528,   0.00000,  -0.00419, 128.58773,   3.53245,   0.24685
   1.00000,  32.01172,   0.89868,   1.21499, 120.01953,   0.57153,   0.83472,   0.81585, 337.48667,   1.16460,   0.00000,   0.00033, 190.12933,   3.27476,   0.22884
   1.00000,  13.78906,   0.86084,   1.54678, 146.21094,   0.86104,   0.72629,   1.01623,  43.72007,  17.75113,   0.00000,  -0.01025,  37.38110,   5.30795,   0.37093
   1.00000,  47.75391,   0.90454,   1.57632,  96.11328,   0.57905,   1.33919,   0.72288,1857.96234,   0.28094,   0.00000,   0.00065,1060.56111,   5.43076,   0.37951
   1.00000,  23.14453,   0.65991,   1.40151, 191.73828,   0.57905,   0.81960,   0.83956, 178.55911,   4.92282,   0.00000,  -0.00310, 101.92502,   4.58445,   0.32037
   1.00000,  41.50391,   0.67896,   1.15396, 115.44922,   0.38218,   0.68764,   0.73091, 603.06157,   0.51401,   0.00000,  -0.00198, 227.29542,   2.68500,   0.18763
   1.00000,  38.14453,   0.82104,   1.46401, 176.73828,   0.30903,   0.86657,   0.64833, 858.81718,   1.01364,   0.00000,  -0.00238, 262.07854,   4.92554,   0.34420
