core_r,ref_mult,fuel_frac,keff,r_mass,c_mass,p_mass,mass
  24.28571,   0.53636,   0.46429,   1.24328,200916.95659,253288.23541,448954.90804,903160.10005
  41.42857,   0.32221,   0.40357,   1.53245,498058.07502,1122132.14755,1475810.95485,3096001.17742
  21.42857,   0.85757,   0.82857,   1.47996,284281.77152,286270.77263,522495.21848,1093047.76263
  10.00000,   0.21514,   0.16071,   0.18904,4241.76861,8174.26701,16491.46238,28907.49799
  27.14286,   1.39293,   0.70714,   1.60334,1356576.27216,505727.24326,2164840.08350,4027143.59892
  50.00000,   0.42929,   0.46429,   1.71539,1281672.01780,2210408.88310,3211289.54415,6703370.44506
  30.00000,   1.50000,   0.82857,   1.73416,2108911.87845,785527.15719,3309076.01482,6203515.05046
  44.28571,   1.50000,   0.95000,   1.94552,6783994.76631,2857253.51495,10644709.52783,20285957.80910
  47.14286,   0.96464,   0.88929,   1.93626,3683659.81447,3247481.50060,6507820.50570,13438961.82076
  12.85714,   0.21514,   0.95000,   1.03983,9015.29812,69918.33200,35050.34419,113983.97431
  47.14286,   1.50000,   0.28214,   1.58699,8183563.32527,1254944.70436,12840760.86449,22279268.89412
  12.85714,   0.10807,   0.34286,   0.47472,4092.12293,29499.49633,27310.19011,60901.80938
  10.00000,   0.85757,   0.88929,   0.85712,28891.45693,30995.51861,53101.00616,112987.98169
  35.71429,   0.85757,   0.58571,   1.66337,1316120.04964,978795.65790,2418960.69943,4713876.40698
  10.00000,   1.39293,   0.52500,   0.64425,67838.68121,19584.87710,108257.75101,195681.30931
  15.71429,   0.96464,   0.16071,   0.54789,136431.93180,31719.99500,241030.54248,409182.46928
  47.14286,   0.96464,   0.34286,   1.62570,3683659.81447,1454217.14570,6507820.50570,11645697.46586
  32.85714,   1.28586,   0.52500,   1.59614,2073304.82957,694720.51746,3373821.25732,6141846.60435
  30.00000,   0.10807,   0.16071,   0.76440,51985.15189,220705.20914,346940.79461,619631.15563
  21.42857,   0.53636,   0.95000,   1.52908,138020.54791,323696.13252,308411.01441,770127.69484
  27.14286,   1.07171,   0.22143,   1.08400,842827.17752,201494.43094,1441536.20915,2485857.81761
  41.42857,   1.28586,   0.46429,   1.68377,4155982.53048,1257368.08567,6762894.68218,12176245.29834
  35.71429,   0.64343,   0.76786,   1.76031,836597.10009,1238701.29166,1720315.87672,3795614.26846
  41.42857,   1.17879,   0.76786,   1.85288,3548007.45437,1933482.99527,5906765.10294,11388255.55258
  21.42857,   0.53636,   0.88929,   1.49409,138020.54791,304984.99818,308411.01441,751416.56050
  50.00000,   0.10807,   0.88929,   1.91840,240671.99950,3874439.82587,1606207.38244,5721319.20781
  50.00000,   1.28586,   0.28214,   1.61033,7306071.15617,1497224.15384,11888931.05475,20692226.36476
  32.85714,   0.53636,   0.10000,   0.85021,497569.15680,222505.67386,1111833.06189,1831907.89255
  27.14286,   0.85757,   0.22143,   1.05140,577745.08937,201494.43094,1061865.64505,1841105.16536
  44.28571,   0.00100,   0.76786,   1.79830,1392.98072,2361736.07562,849573.04915,3212702.10549
  10.00000,   0.85757,   0.76786,   0.77700,28891.45693,27191.96097,53101.00616,109184.42405
  38.57143,   1.39293,   0.58571,   1.73441,3892912.27579,1233000.32893,6212354.37267,11338266.97739
  44.28571,   0.10807,   0.28214,   1.34300,167226.99604,1040321.67504,1116046.88602,2323595.55711
  44.28571,   0.42929,   0.82857,   1.87169,890548.80460,2526901.27911,2231311.93085,5648762.01457
  50.00000,   0.32221,   0.10000,   1.06127,875568.58320,784082.62147,2594423.76624,4254074.97091
  21.42857,   0.75050,   0.40357,   1.10083,229329.60708,155282.94035,442790.74076,827403.28819
  38.57143,   0.53636,   0.28214,   1.35825,804936.08583,687343.82028,1798653.59560,3290933.50171
  15.71429,   1.07171,   0.22143,   0.65445,163552.05378,39100.33858,279732.56427,482384.95663
  32.85714,   0.85757,   0.10000,   0.93477,1024846.25292,222505.67386,1883614.49964,3130966.42642
  10.00000,   1.17879,   0.82857,   0.84150,49898.17880,29093.59841,83071.08286,162062.86008
  27.14286,   0.64343,   0.76786,   1.59632,367246.03237,543760.11417,755177.34891,1666183.49545
  44.28571,   1.28586,   0.28214,   1.54180,5076503.85127,1040321.67504,8260828.97317,14377654.49948
  32.85714,   0.00100,   0.95000,   1.73584, 568.90997,1166936.47546,346975.78441,1514481.16984
  10.00000,   1.07171,   0.70714,   0.75361,42147.48952,25290.04077,72087.29605,139524.82634
  47.14286,   1.39293,   0.46429,   1.75211,7107635.94710,1852722.53003,11342447.53728,20302806.01441
  41.42857,   0.53636,   0.16071,   1.17829,997387.69421,581230.83779,2228692.43159,3807310.96359
  44.28571,   1.39293,   0.95000,   1.94406,5892074.53397,2857253.51495,9402640.59453,18151968.64345
  12.85714,   0.21514,   0.34286,   0.50315,9015.29812,29499.49633,35050.34419,73565.13864
  41.42857,   0.10807,   0.34286,   1.39486,136903.76183,986918.54770,913674.35097,2037496.66050
  47.14286,   0.96464,   0.95000,   1.95703,3683659.81447,3446717.73512,6507820.50570,13638198.05529
  41.42857,   0.00100,   0.88929,   1.82774,1140.39184,2203934.76707,695520.15601,2900595.31492
  10.00000,   0.21514,   0.58571,   0.55624,4241.76861,21486.51455,16491.46238,42219.74553
  30.00000,   0.10807,   0.82857,   1.63465,51985.15189,785527.15719,346940.79461,1184453.10369
  47.14286,   0.42929,   0.82857,   1.89603,1074273.01873,3048212.35079,2691641.59372,6814126.96324
  12.85714,   0.00100,   0.22143,   0.30994,  34.08689,21415.55560,20789.45050,42239.09299
  18.57143,   0.32221,   0.34286,   0.81442,44865.88038,88903.22580,132943.44793,266712.55410
  47.14286,   0.96464,   0.64643,   1.84460,3683659.81447,2450467.44041,6507820.50570,12641947.76057
  35.71429,   0.21514,   0.70714,   1.68562,193229.32478,1152061.31001,751251.28978,2096541.92457
  15.71429,   0.75050,   0.46429,   0.90243,90440.89417,68619.39663,174623.72623,333684.01702
  35.71429,   0.75050,   0.58571,   1.65537,1061711.73843,978795.65790,2049958.28112,4090465.67746
  38.57143,   0.21514,   0.40357,   1.46088,243413.23859,905610.38990,946360.02922,2095383.65770
  21.42857,   0.42929,   0.52500,   1.18530,100889.61388,192708.30025,252783.67449,546381.58862
  18.57143,   0.10807,   0.70714,   1.15418,12332.51323,161989.01574,82305.26959,256626.79857
  41.42857,   0.21514,   0.10000,   0.87959,301610.74034,446017.23794,1172624.58977,1920252.56805
  10.00000,   1.17879,   0.16071,   0.29864,49898.17880,8174.26701,83071.08286,141143.52867
  12.85714,   0.64343,   0.46429,   0.71668,39032.23423,37583.37030,80262.97514,156878.57967
  30.00000,   0.96464,   0.40357,   1.39370,949282.55946,426096.47355,1677071.39564,3052450.42865
  47.14286,   1.28586,   0.22143,   1.49372,6123809.37322,1055708.46984,9965075.05532,17144592.89838
  35.71429,   0.75050,   0.82857,   1.79519,1061711.73843,1325328.39323,2049958.28112,4436998.41279
  44.28571,   0.85757,   0.40357,   1.64049,2509344.44164,1370676.63949,4612045.52528,8492066.60641
  12.85714,   1.28586,   0.46429,   0.78963,124224.42734,37583.37030,202146.35477,363954.15241
  32.85714,   0.85757,   0.16071,   1.08072,1024846.25292,289960.00205,1883614.49964,3198420.75462
  47.14286,   0.21514,   0.28214,   1.42406,444421.18446,1254944.70436,1727853.61859,3427219.50740
  18.57143,   0.53636,   0.34286,   0.86798,89846.30352,88903.22580,200764.23423,379513.76355
  32.85714,   1.50000,   0.58571,   1.64893,2770664.52126,762175.96005,4347426.55969,7880267.04100
  32.85714,   0.64343,   0.52500,   1.54261,651447.71821,694720.51746,1339588.49770,2685756.73337
  47.14286,   0.21514,   0.95000,   1.92766,444421.18446,3446717.73512,1727853.61859,5618992.53816
  50.00000,   0.53636,   0.95000,   1.96133,1753372.49634,4112140.58003,3917962.92957,9783476.00593
  44.28571,   1.39293,   0.34286,   1.61603,5892074.53397,1205514.16460,9402640.59453,16500229.29309
  10.00000,   0.00100,   0.58571,   0.51110,  16.03815,21486.51455,9781.59983,31284.15252
  44.28571,   1.28586,   0.16071,   1.35006,5076503.85127,709969.43920,8260828.97317,14047302.26364
  27.14286,   0.21514,   0.22143,   0.88487,84823.03232,201494.43094,329781.27160,616098.73487
  38.57143,   0.00100,   0.82857,   1.75870, 920.34677,1669531.66537,561315.59999,2231767.61212
  24.28571,   1.50000,   0.40357,   1.27793,1118786.15414,226045.87693,1755478.01035,3100310.04143
  24.28571,   0.85757,   0.40357,   1.21739,413829.89138,226045.87693,760597.97416,1400473.74248
  38.57143,   0.85757,   0.46429,   1.61498,1657931.80733,1014751.78729,3047193.06219,5719876.65682
  47.14286,   1.39293,   0.28214,   1.58365,7107635.94710,1254944.70436,11342447.53728,19705028.18874
  32.85714,   1.17879,   0.28214,   1.33500,1770002.86611,424879.80239,2946721.87027,5141604.53877
  38.57143,   0.10807,   0.40357,   1.42846,110487.40507,905610.38990,737375.70662,1753473.50159
  27.14286,   0.85757,   0.34286,   1.23279,577745.08937,277554.51870,1061865.64505,1917165.25312
  24.28571,   0.53636,   0.76786,   1.50853,200916.95659,389486.97812,448954.90804,1039358.84276
  30.00000,   1.17879,   0.82857,   1.72231,1347250.82759,785527.15719,2242919.23725,4375697.22203
  30.00000,   1.17879,   0.95000,   1.77610,1347250.82759,888222.36529,2242919.23725,4478392.43012
  24.28571,   1.39293,   0.58571,   1.43863,971694.64819,307764.40258,1550641.54262,2830100.59339
  18.57143,   1.50000,   0.22143,   0.83295,500300.23390,64540.49091,785016.91850,1349857.64331
  18.57143,   0.10807,   0.82857,   1.25758,12332.51323,186351.75063,82305.26959,280989.53345
  15.71429,   0.75050,   0.52500,   0.96325,90440.89417,75998.52112,174623.72623,341063.14152
  41.42857,   0.53636,   0.10000,   1.01340,997387.69421,446017.23794,2228692.43159,3672097.36374
  12.85714,   0.85757,   0.52500,   0.80228,61404.83399,41624.97343,112858.91452,215888.72195
  27.14286,   0.21514,   0.16071,   0.74879,84823.03232,163461.56004,329781.27160,578065.86396
  10.00000,   0.42929,   0.88929,   0.80969,10253.37614,30995.51861,25690.31635,66939.21110
  30.00000,   1.50000,   0.40357,   1.43885,2108911.87845,426096.47355,3309076.01482,5844084.36682
  44.28571,   0.64343,   0.28214,   1.47064,1595075.07204,1040321.67504,3279993.40508,5915390.15216
  38.57143,   0.42929,   0.82857,   1.81232,588388.41118,1669531.66537,1474234.84829,3732154.92484
  38.57143,   1.50000,   0.40357,   1.60169,4482206.79361,905610.38990,7032993.24442,12420810.42793
  41.42857,   0.00100,   0.58571,   1.63464,1140.39184,1527797.51919,695520.15601,2224458.06704
  21.42857,   0.21514,   0.88929,   1.44974,41737.51078,304984.99818,162270.18772,508992.69668
  44.28571,   1.39293,   0.52500,   1.76382,5892074.53397,1701028.87533,9402640.59453,16995744.00383
  24.28571,   1.17879,   0.28214,   1.09894,714721.93194,171565.20988,1189877.59192,2076164.73374
  38.57143,   0.21514,   0.82857,   1.79667,243413.23859,1669531.66537,946360.02922,2859304.93317
  21.42857,   0.96464,   0.95000,   1.55894,345948.38542,323696.13252,611177.50008,1280822.01803
  18.57143,   0.32221,   0.40357,   0.89459,44865.88038,101083.48649,132943.44793,278892.81480
  50.00000,   0.00100,   0.16071,   1.06451,2004.76875,1021783.37563,1222699.97843,2246488.12281
  47.14286,   1.28586,   0.64643,   1.85546,6123809.37322,2450467.44041,9965075.05532,18539351.86895
  27.14286,   0.42929,   0.95000,   1.68232,205037.69437,657846.79056,513731.59041,1376616.07535
  15.71429,   0.53636,   0.40357,   0.80069,54431.27002,61239.05305,121628.28982,237298.61289
  50.00000,   1.07171,   0.10000,   1.26073,5268436.18964,784082.62147,9010912.00609,15063430.81720
  44.28571,   0.85757,   0.52500,   1.73879,2509344.44164,1701028.87533,4612045.52528,8822418.84225
  18.57143,   1.28586,   0.52500,   1.16099,374377.65678,125446.02016,609212.53773,1109036.21466
  50.00000,   0.21514,   0.95000,   1.94580,530221.07630,4112140.58003,2061432.79705,6703794.45338
  44.28571,   0.21514,   0.10000,   0.92616,368415.42853,544806.96431,1432352.80764,2345575.20048
  30.00000,   0.53636,   0.46429,   1.40892,378728.45921,477448.31875,846279.99279,1702456.77075
  24.28571,   0.42929,   0.28214,   0.97677,146865.33621,171565.20988,367978.00998,686408.55606
  32.85714,   0.64343,   0.40357,   1.42252,651447.71821,559800.71712,1339588.49770,2550836.93303
  38.57143,   0.42929,   0.10000,   0.92535,588388.41118,359955.68404,1474234.84829,2422578.94352
  10.00000,   0.64343,   0.46429,   0.52411,18364.97293,17683.27106,37764.36053,73812.60453
  30.00000,   0.21514,   0.64643,   1.52743,114527.75248,631487.73797,445269.48416,1191284.97462
  32.85714,   0.10807,   0.40357,   1.30601,68297.50330,559800.71712,455806.88336,1083905.10378
  35.71429,   1.39293,   0.46429,   1.60245,3090320.04513,805542.88588,4931568.42108,8827431.35209
  15.71429,   0.53636,   0.76786,   1.14614,54431.27002,105517.57917,121628.28982,281577.13901
  18.57143,   1.28586,   0.34286,   0.97012,374377.65678,88903.22580,609212.53773,1072493.42030
  44.28571,   0.32221,   0.82857,   1.86558,608374.48605,2526901.27911,1802692.85087,4937968.61603
  27.14286,   0.42929,   0.70714,   1.53505,205037.69437,505727.24326,513731.59041,1224496.52805
  30.00000,   0.42929,   0.22143,   1.03958,276841.15585,272057.05433,693638.54154,1242536.75171
  41.42857,   1.07171,   0.28214,   1.48341,2996895.08891,851680.37575,5125763.50279,8974338.96745
  30.00000,   1.07171,   0.40357,   1.40453,1137982.21696,426096.47355,1946356.99332,3510435.68383
  18.57143,   0.10807,   0.88929,   1.30441,12332.51323,198534.02360,82305.26959,293171.80642
  15.71429,   0.64343,   0.16071,   0.49007,71264.72003,31719.99500,146543.45479,249528.16981
  41.42857,   1.28586,   0.58571,   1.76672,4155982.53048,1527797.51919,6762894.68218,12446674.73185
  27.14286,   0.10807,   0.82857,   1.56778,38501.91874,581787.33103,256955.79977,877245.04953
  21.42857,   1.28586,   0.10000,   0.70175,575113.35791,61720.77710,935863.19032,1572697.32533
  47.14286,   0.85757,   0.46429,   1.72720,3027033.45897,1852722.53003,5563531.21063,10443287.19963
  10.00000,   1.50000,   0.16071,   0.32815,78107.84735,8174.26701,122558.37092,208840.48527
  50.00000,   1.50000,   0.10000,   1.29720,9763480.91873,784082.62147,15319796.36490,25867359.90511
  21.42857,   0.00100,   0.46429,   0.97394, 157.80975,173997.16591,96247.50092,270402.47658
  18.57143,   0.85757,   0.88929,   1.40626,185056.98402,198534.02360,340125.18207,723716.18969
  44.28571,   0.96464,   0.52500,   1.74593,3053673.30941,1701028.87533,5394840.66976,10149542.85450
  12.85714,   1.39293,   0.22143,   0.54454,144181.82400,21415.55560,230087.02003,395684.39963
  12.85714,   1.50000,   0.16071,   0.47841,166007.52991,17373.28476,260481.02868,443861.84335
  24.28571,   1.28586,   0.58571,   1.43066,837194.36938,307764.40258,1362339.06353,2507297.83549
  10.00000,   0.10807,   0.88929,   0.75105,1925.37600,30995.51861,12849.65906,45770.55366
  15.71429,   0.21514,   0.10000,   0.27154,16460.05434,24340.87051,63994.61919,104795.54404
  10.00000,   0.32221,   0.58571,   0.57537,7004.54867,21486.51455,20755.39013,49246.45334
  12.85714,   1.28586,   0.52500,   0.84361,124224.42734,41624.97343,202146.35477,367995.75554
  35.71429,   0.75050,   0.10000,   0.96839,1061711.73843,285744.49845,2049958.28112,3397414.51801
  41.42857,   0.75050,   0.28214,   1.44466,1657220.83764,851680.37575,3199770.19824,5708671.41164
  47.14286,   0.64343,   0.40357,   1.65295,1924146.21624,1653453.38022,3956670.76134,7534270.35780
  18.57143,   0.75050,   0.10000,   0.50691,149285.14483,40177.95725,288240.49674,477703.59881
  30.00000,   1.07171,   0.28214,   1.25329,1137982.21696,323400.41723,1946356.99332,3407739.62751
  15.71429,   1.50000,   0.10000,   0.51491,303095.13085,24340.87051,475584.03837,803020.03973
  27.14286,   0.75050,   0.58571,   1.47241,466065.95149,429667.78373,899882.44663,1795616.18184
  12.85714,   0.96464,   0.10000,   0.32372,74724.81638,13331.68163,132014.27841,220070.77642
  50.00000,   1.07171,   0.70714,   1.89783,5268436.18964,3161255.09661,9010912.00609,17440603.29234
  47.14286,   1.17879,   0.82857,   1.92408,5227962.61677,3048212.35079,8703574.48269,16979749.45025
  12.85714,   0.96464,   0.70714,   0.96478,74724.81638,53750.51730,132014.27841,260489.61209
  44.28571,   0.75050,   0.82857,   1.88777,2024283.76514,2526901.27911,3908497.11600,8459682.16026
  12.85714,   0.10807,   0.70714,   0.82667,4092.12293,53750.51730,27310.19011,85152.83034
  18.57143,   0.32221,   0.64643,   1.15739,44865.88038,149808.75505,132943.44793,327618.08335
  32.85714,   1.39293,   0.34286,   1.43035,2406393.64124,492346.38893,3840150.76644,6738890.79662
  30.00000,   0.96464,   0.28214,   1.24246,949282.55946,323400.41723,1677071.39564,2949754.37233
  27.14286,   1.28586,   0.22143,   1.11004,1168801.35009,201494.43094,1901952.27652,3272248.05755
  41.42857,   0.75050,   0.46429,   1.64696,1657220.83764,1257368.08567,3199770.19824,6114359.12155
  12.85714,   1.17879,   0.40357,   0.72203,106051.74372,33541.09946,176556.20709,316149.05027
  10.00000,   0.53636,   0.88929,   0.82301,14026.97997,30995.51861,31343.70344,76366.20201
  44.28571,   0.75050,   0.52500,   1.73167,2024283.76514,1701028.87533,3908497.11600,7633809.75647
  38.57143,   0.10807,   0.58571,   1.62186,110487.40507,1233000.32893,737375.70662,2080863.44062
  38.57143,   1.39293,   0.64643,   1.77049,3892912.27579,1342141.72633,6212354.37267,11447408.37479
  18.57143,   0.75050,   0.64643,   1.21931,149285.14483,149808.75505,288240.49674,587334.39661
  38.57143,   1.07171,   0.70714,   1.78916,2418627.19633,1451265.09575,4136718.38420,8006610.67628
  50.00000,   1.28586,   0.76786,   1.92519,7306071.15617,3398995.12067,11888931.05475,22593997.33159
  38.57143,   0.32221,   0.22143,   1.20076,401954.94666,578220.45086,1191044.86682,2171220.26434
  30.00000,   0.53636,   0.88929,   1.71767,378728.45921,836879.00239,846279.99279,2061887.45438
  21.42857,   1.28586,   0.88929,   1.54044,575113.35791,304984.99818,935863.19032,1815961.54641
  41.42857,   0.10807,   0.28214,   1.29361,136903.76183,851680.37575,913674.35097,1902258.48855
